Object,RA,DEC,DateObs,setting,WaveMin,WaveMax,Filename
HD169454,276.313251,-13.97855,2016-08-08T03:47:30.126,437,3762.4,3821.0,/HD169454/BLUE_437/HD169454_w437_blue_20160808_O2.fits
HD169454,276.313251,-13.97855,2016-08-08T03:47:30.126,437,4722.7,4795.6,/HD169454/BLUE_437/HD169454_w437_blue_20160808_O27.fits
HD169454,276.313251,-13.97855,2016-08-08T03:47:30.126,437,3824.6,3884.2,/HD169454/BLUE_437/HD169454_w437_blue_20160808_O4.fits
HD169454,276.313492,-13.97882,2016-07-28T04:57:43.890,437,4132.2,4196.2,/HD169454/BLUE_437/HD169454_w437_blue_20160728_O13.fits
HD169454,276.313492,-13.97882,2016-07-28T04:57:43.890,437,4771.4,4845.1,/HD169454/BLUE_437/HD169454_w437_blue_20160728_O28.fits
HD169454,276.313251,-13.97855,2016-08-08T03:47:30.126,437,4537.4,4607.6,/HD169454/BLUE_437/HD169454_w437_blue_20160808_O23.fits
HD169454,276.313251,-13.97855,2016-08-08T03:47:30.126,437,3921.9,3982.9,/HD169454/BLUE_437/HD169454_w437_blue_20160808_O7.fits
HD169454,276.313251,-13.97855,2016-08-08T03:47:30.126,437,4024.3,4086.8,/HD169454/BLUE_437/HD169454_w437_blue_20160808_O10.fits
HD169454,276.313251,-13.97855,2016-08-08T03:47:30.126,437,4582.4,4653.2,/HD169454/BLUE_437/HD169454_w437_blue_20160808_O24.fits
HD169454,276.313492,-13.97882,2016-07-28T04:57:43.890,437,4366.2,4433.7,/HD169454/BLUE_437/HD169454_w437_blue_20160728_O19.fits
HD169454,276.313492,-13.97882,2016-07-28T04:57:43.890,437,4871.9,4947.1,/HD169454/BLUE_437/HD169454_w437_blue_20160728_O30.fits
HD169454,276.313251,-13.97855,2016-08-08T03:47:30.126,437,3732.1,3790.2,/HD169454/BLUE_437/HD169454_w437_blue_20160808_O1.fits
HD169454,276.313251,-13.97855,2016-08-08T03:47:30.126,437,4871.8,4947.1,/HD169454/BLUE_437/HD169454_w437_blue_20160808_O30.fits
HD169454,276.313251,-13.97855,2016-08-08T03:47:30.126,437,4169.4,4234.1,/HD169454/BLUE_437/HD169454_w437_blue_20160808_O14.fits
HD169454,276.313492,-13.97882,2016-07-28T04:57:43.890,437,4628.2,4699.7,/HD169454/BLUE_437/HD169454_w437_blue_20160728_O25.fits
HD169454,276.313251,-13.97855,2016-08-08T03:47:30.126,437,4674.9,4747.2,/HD169454/BLUE_437/HD169454_w437_blue_20160808_O26.fits
HD169454,276.313492,-13.97882,2016-07-28T04:57:43.890,437,4285.3,4351.6,/HD169454/BLUE_437/HD169454_w437_blue_20160728_O17.fits
HD169454,276.313251,-13.97855,2016-08-08T03:47:30.126,437,4628.2,4699.7,/HD169454/BLUE_437/HD169454_w437_blue_20160808_O25.fits
HD169454,276.313251,-13.97855,2016-08-08T03:47:30.126,437,4407.7,4476.0,/HD169454/BLUE_437/HD169454_w437_blue_20160808_O20.fits
HD169454,276.313492,-13.97882,2016-07-28T04:57:43.890,437,3762.4,3821.0,/HD169454/BLUE_437/HD169454_w437_blue_20160728_O2.fits
HD169454,276.313251,-13.97855,2016-08-08T03:47:30.126,437,4493.3,4562.9,/HD169454/BLUE_437/HD169454_w437_blue_20160808_O22.fits
HD169454,276.313492,-13.97882,2016-07-28T04:57:43.890,437,4537.4,4607.6,/HD169454/BLUE_437/HD169454_w437_blue_20160728_O23.fits
HD169454,276.313492,-13.97882,2016-07-28T04:57:43.890,437,3889.0,3949.5,/HD169454/BLUE_437/HD169454_w437_blue_20160728_O6.fits
HD169454,276.313251,-13.97855,2016-08-08T03:47:30.126,437,4325.3,4392.3,/HD169454/BLUE_437/HD169454_w437_blue_20160808_O18.fits
HD169454,276.313492,-13.97882,2016-07-28T04:57:43.890,437,4095.6,4159.1,/HD169454/BLUE_437/HD169454_w437_blue_20160728_O12.fits
HD169454,276.313251,-13.97855,2016-08-08T03:47:30.126,437,4132.1,4196.3,/HD169454/BLUE_437/HD169454_w437_blue_20160808_O13.fits
HD169454,276.313492,-13.97882,2016-07-28T04:57:43.890,437,4923.7,4999.7,/HD169454/BLUE_437/HD169454_w437_blue_20160728_O31.fits
HD169454,276.313251,-13.97855,2016-08-08T03:47:30.126,437,4771.4,4845.1,/HD169454/BLUE_437/HD169454_w437_blue_20160808_O28.fits
HD169454,276.313492,-13.97882,2016-07-28T04:57:43.890,437,4493.4,4562.9,/HD169454/BLUE_437/HD169454_w437_blue_20160728_O22.fits
HD169454,276.313492,-13.97882,2016-07-28T04:57:43.890,437,4207.3,4272.5,/HD169454/BLUE_437/HD169454_w437_blue_20160728_O15.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,10085.7,10252.5,/HD169454/RED_860/HD169454_w860_redu_20160728_O12.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,6649.9,6760.5,/HD169454/RED_860/HD169454_w860_redl_20160728_O1.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,7204.1,7323.8,/HD169454/RED_860/HD169454_w860_redl_20160728_O8.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,8289.7,8427.3,/HD169454/RED_860/HD169454_w860_redl_20160808_O19.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,7379.8,7502.4,/HD169454/RED_860/HD169454_w860_redl_20160808_O10.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,10085.9,10252.7,/HD169454/RED_860/HD169454_w860_redu_20160808_O12.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,8068.6,8202.6,/HD169454/RED_860/HD169454_w860_redl_20160808_O17.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,7036.5,7153.5,/HD169454/RED_860/HD169454_w860_redl_20160808_O6.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,7962.5,8094.6,/HD169454/RED_860/HD169454_w860_redl_20160808_O16.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,6955.6,7071.3,/HD169454/RED_860/HD169454_w860_redl_20160808_O5.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,7660.1,7787.3,/HD169454/RED_860/HD169454_w860_redl_20160808_O13.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,9169.0,9320.7,/HD169454/RED_860/HD169454_w860_redu_20160728_O6.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,7962.5,8094.6,/HD169454/RED_860/HD169454_w860_redl_20160728_O16.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,10256.8,10426.6,/HD169454/RED_860/HD169454_w860_redu_20160808_O13.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,9310.0,9464.1,/HD169454/RED_860/HD169454_w860_redu_20160728_O7.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,9032.1,9181.7,/HD169454/RED_860/HD169454_w860_redu_20160728_O5.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,9760.5,9921.8,/HD169454/RED_860/HD169454_w860_redu_20160728_O10.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,7564.3,7689.9,/HD169454/RED_860/HD169454_w860_redl_20160808_O12.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,7290.9,7412.0,/HD169454/RED_860/HD169454_w860_redl_20160808_O9.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,6723.8,6835.6,/HD169454/RED_860/HD169454_w860_redl_20160728_O2.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,8645.0,8788.3,/HD169454/RED_860/HD169454_w860_redu_20160808_O2.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,10256.6,10426.3,/HD169454/RED_860/HD169454_w860_redu_20160728_O13.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,9605.6,9764.6,/HD169454/RED_860/HD169454_w860_redu_20160808_O9.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,9455.5,9612.0,/HD169454/RED_860/HD169454_w860_redu_20160808_O8.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,7758.3,7887.1,/HD169454/RED_860/HD169454_w860_redl_20160728_O14.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,7379.8,7502.4,/HD169454/RED_860/HD169454_w860_redl_20160728_O10.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,8404.9,8544.3,/HD169454/RED_860/HD169454_w860_redl_20160728_O20.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,9455.5,9611.9,/HD169454/RED_860/HD169454_w860_redu_20160728_O8.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,7859.0,7989.5,/HD169454/RED_860/HD169454_w860_redl_20160728_O15.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,7660.1,7787.3,/HD169454/RED_860/HD169454_w860_redl_20160728_O13.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,7036.5,7153.5,/HD169454/RED_860/HD169454_w860_redl_20160728_O6.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,6723.8,6835.6,/HD169454/RED_860/HD169454_w860_redl_20160808_O2.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,6799.3,6912.4,/HD169454/RED_860/HD169454_w860_redl_20160728_O3.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,7859.0,7989.5,/HD169454/RED_860/HD169454_w860_redl_20160808_O15.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,7290.9,7412.0,/HD169454/RED_860/HD169454_w860_redl_20160728_O9.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,9168.9,9320.7,/HD169454/RED_860/HD169454_w860_redu_20160808_O6.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,8177.7,8313.4,/HD169454/RED_860/HD169454_w860_redl_20160728_O18.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,7119.3,7237.6,/HD169454/RED_860/HD169454_w860_redl_20160728_O7.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,8770.3,8915.6,/HD169454/RED_860/HD169454_w860_redu_20160808_O3.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,8899.2,9046.7,/HD169454/RED_860/HD169454_w860_redu_20160808_O4.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,6876.6,6990.9,/HD169454/RED_860/HD169454_w860_redl_20160728_O4.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,6649.8,6760.5,/HD169454/RED_860/HD169454_w860_redl_20160808_O1.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,8523.3,8664.5,/HD169454/RED_860/HD169454_w860_redu_20160808_O1.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,7119.3,7237.7,/HD169454/RED_860/HD169454_w860_redl_20160808_O7.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,7204.1,7323.8,/HD169454/RED_860/HD169454_w860_redl_20160808_O8.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,9605.6,9764.4,/HD169454/RED_860/HD169454_w860_redu_20160728_O9.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,9032.1,9181.7,/HD169454/RED_860/HD169454_w860_redu_20160808_O5.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,8289.7,8427.2,/HD169454/RED_860/HD169454_w860_redl_20160728_O19.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,8404.9,8544.3,/HD169454/RED_860/HD169454_w860_redl_20160808_O20.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,7470.9,7595.0,/HD169454/RED_860/HD169454_w860_redl_20160808_O11.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,9760.6,9922.0,/HD169454/RED_860/HD169454_w860_redu_20160808_O10.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,7564.3,7689.9,/HD169454/RED_860/HD169454_w860_redl_20160728_O12.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,9310.0,9464.1,/HD169454/RED_860/HD169454_w860_redu_20160808_O7.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,9920.4,10084.5,/HD169454/RED_860/HD169454_w860_redu_20160728_O11.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,8645.0,8788.3,/HD169454/RED_860/HD169454_w860_redu_20160728_O2.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,8770.3,8915.6,/HD169454/RED_860/HD169454_w860_redu_20160728_O3.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,8523.3,8664.6,/HD169454/RED_860/HD169454_w860_redu_20160728_O1.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,7758.3,7887.1,/HD169454/RED_860/HD169454_w860_redl_20160808_O14.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,7470.9,7595.0,/HD169454/RED_860/HD169454_w860_redl_20160728_O11.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,6799.3,6912.4,/HD169454/RED_860/HD169454_w860_redl_20160808_O3.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,8177.7,8313.4,/HD169454/RED_860/HD169454_w860_redl_20160808_O18.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,8068.6,8202.5,/HD169454/RED_860/HD169454_w860_redl_20160728_O17.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,9920.6,10084.6,/HD169454/RED_860/HD169454_w860_redu_20160808_O11.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,8899.3,9046.7,/HD169454/RED_860/HD169454_w860_redu_20160728_O4.fits
HD169454,276.313492,-13.97882,2016-07-28T04:55:24.265,860,6955.6,7071.3,/HD169454/RED_860/HD169454_w860_redl_20160728_O5.fits
HD169454,276.313251,-13.97855,2016-08-08T03:30:38.511,860,6876.6,6990.9,/HD169454/RED_860/HD169454_w860_redl_20160808_O4.fits
HD170740,277.856616,-10.79631,2017-07-01T04:48:06.915,346,3024.3,3072.0,/HD170740/BLUE_346/HD170740_w346_blue_20170701_O0.fits
HD170740,277.857209,-10.79624,2015-04-24T09:31:42.298,346,3824.8,3884.3,/HD170740/BLUE_346/HD170740_w346_blue_20150424_O32.fits
HD170740,277.857121,-10.79633,2014-09-16T02:24:27.335,346,3236.0,3286.8,/HD170740/BLUE_346/HD170740_w346_blue_20140916_O10.fits
HD170740,277.856616,-10.79631,2017-07-01T04:48:06.915,346,3732.2,3790.3,/HD170740/BLUE_346/HD170740_w346_blue_20170701_O29.fits
HD170740,277.857121,-10.79633,2014-09-16T02:24:27.335,346,3191.3,3241.5,/HD170740/BLUE_346/HD170740_w346_blue_20140916_O8.fits
HD170740,277.857078,-10.79601,2016-05-05T04:52:50.114,346,3762.6,3821.1,/HD170740/BLUE_346/HD170740_w346_blue_20160505_O30.fits
HD170740,277.856616,-10.79631,2017-07-01T04:48:06.915,346,3169.4,3219.3,/HD170740/BLUE_346/HD170740_w346_blue_20170701_O7.fits
HD170740,277.857031,-10.79609,2016-06-12T06:22:20.393,346,3615.5,3671.9,/HD170740/BLUE_346/HD170740_w346_blue_20160612_O25.fits
HD170740,277.857031,-10.79609,2016-06-12T06:22:20.393,346,3281.9,3333.4,/HD170740/BLUE_346/HD170740_w346_blue_20160612_O12.fits
HD170740,277.856616,-10.79631,2017-07-01T04:48:06.915,346,3479.5,3533.8,/HD170740/BLUE_346/HD170740_w346_blue_20170701_O20.fits
HD170740,277.857031,-10.79609,2016-06-12T06:22:20.393,346,3169.4,3219.3,/HD170740/BLUE_346/HD170740_w346_blue_20160612_O7.fits
HD170740,277.857078,-10.79601,2016-05-05T04:52:50.114,346,3587.5,3643.4,/HD170740/BLUE_346/HD170740_w346_blue_20160505_O24.fits
HD170740,277.857078,-10.79601,2016-05-05T04:52:50.114,346,3532.6,3587.8,/HD170740/BLUE_346/HD170740_w346_blue_20160505_O22.fits
HD170740,277.857121,-10.79633,2014-09-16T02:24:27.335,346,3824.8,3884.3,/HD170740/BLUE_346/HD170740_w346_blue_20140916_O32.fits
HD170740,277.857031,-10.79609,2016-06-12T06:22:20.393,346,3453.5,3507.5,/HD170740/BLUE_346/HD170740_w346_blue_20160612_O19.fits
HD170740,277.856616,-10.79631,2017-07-01T04:48:06.915,346,3084.8,3133.4,/HD170740/BLUE_346/HD170740_w346_blue_20170701_O3.fits
HD170740,277.856616,-10.79631,2017-07-01T04:48:06.915,346,3427.9,3481.5,/HD170740/BLUE_346/HD170740_w346_blue_20170701_O18.fits
HD170740,277.857209,-10.79624,2015-04-24T09:31:42.298,346,3282.0,3333.4,/HD170740/BLUE_346/HD170740_w346_blue_20150424_O12.fits
HD170740,277.857031,-10.79609,2016-06-12T06:22:20.393,346,3126.6,3175.8,/HD170740/BLUE_346/HD170740_w346_blue_20160612_O5.fits
HD170740,277.857078,-10.79601,2016-05-05T04:52:50.114,346,3064.4,3112.7,/HD170740/BLUE_346/HD170740_w346_blue_20160505_O2.fits
HD170740,277.857078,-10.79601,2016-05-05T04:52:50.114,346,3702.3,3760.0,/HD170740/BLUE_346/HD170740_w346_blue_20160505_O28.fits
HD170740,277.857209,-10.79624,2015-04-24T09:31:42.298,346,3702.4,3760.0,/HD170740/BLUE_346/HD170740_w346_blue_20150424_O28.fits
HD170740,277.857209,-10.79624,2015-04-24T09:31:42.298,346,3793.5,3852.5,/HD170740/BLUE_346/HD170740_w346_blue_20150424_O31.fits
HD170740,277.856616,-10.79631,2017-07-01T04:48:06.915,346,3402.7,3455.9,/HD170740/BLUE_346/HD170740_w346_blue_20170701_O17.fits
HD170740,277.856616,-10.79631,2017-07-01T04:48:06.915,346,3505.9,3560.6,/HD170740/BLUE_346/HD170740_w346_blue_20170701_O21.fits
HD170740,277.857031,-10.79609,2016-06-12T06:22:20.393,346,3044.2,3092.3,/HD170740/BLUE_346/HD170740_w346_blue_20160612_O1.fits
HD170740,277.857121,-10.79633,2014-09-16T02:24:27.335,346,3644.0,3700.8,/HD170740/BLUE_346/HD170740_w346_blue_20140916_O26.fits
HD170740,277.856616,-10.79631,2017-07-01T04:48:06.915,346,3559.9,3615.4,/HD170740/BLUE_346/HD170740_w346_blue_20170701_O23.fits
HD170740,277.857121,-10.79633,2014-09-16T02:24:27.335,346,3353.3,3405.9,/HD170740/BLUE_346/HD170740_w346_blue_20140916_O15.fits
HD170740,277.856616,-10.79631,2017-07-01T04:48:06.915,346,3126.6,3175.8,/HD170740/BLUE_346/HD170740_w346_blue_20170701_O5.fits
HD170740,277.856616,-10.79631,2017-07-01T04:48:06.915,346,3353.3,3405.8,/HD170740/BLUE_346/HD170740_w346_blue_20170701_O15.fits
HD170740,277.857031,-10.79609,2016-06-12T06:22:20.393,346,3105.6,3154.5,/HD170740/BLUE_346/HD170740_w346_blue_20160612_O4.fits
HD170740,277.857121,-10.79633,2014-09-16T02:24:27.335,346,3793.4,3852.5,/HD170740/BLUE_346/HD170740_w346_blue_20140916_O31.fits
HD170740,277.857209,-10.79624,2015-04-24T09:31:42.298,346,3762.6,3821.2,/HD170740/BLUE_346/HD170740_w346_blue_20150424_O30.fits
HD170740,277.857078,-10.79601,2016-05-05T04:52:50.114,346,3236.0,3286.8,/HD170740/BLUE_346/HD170740_w346_blue_20160505_O10.fits
HD170740,277.857078,-10.79601,2016-05-05T04:52:50.114,346,3305.4,3357.2,/HD170740/BLUE_346/HD170740_w346_blue_20160505_O13.fits
HD170740,277.857209,-10.79624,2015-04-24T09:31:42.298,346,3147.9,3197.4,/HD170740/BLUE_346/HD170740_w346_blue_20150424_O6.fits
HD170740,277.857078,-10.79601,2016-05-05T04:52:50.114,346,3329.2,3381.3,/HD170740/BLUE_346/HD170740_w346_blue_20160505_O14.fits
HD170740,277.856616,-10.79631,2017-07-01T04:48:06.915,346,3191.3,3241.5,/HD170740/BLUE_346/HD170740_w346_blue_20170701_O8.fits
HD170740,277.857121,-10.79633,2014-09-16T02:24:27.335,346,3615.5,3671.9,/HD170740/BLUE_346/HD170740_w346_blue_20140916_O25.fits
HD170740,277.856616,-10.79631,2017-07-01T04:48:06.915,346,3762.5,3821.1,/HD170740/BLUE_346/HD170740_w346_blue_20170701_O30.fits
HD170740,277.857078,-10.79601,2016-05-05T04:52:50.114,346,3479.5,3533.8,/HD170740/BLUE_346/HD170740_w346_blue_20160505_O20.fits
HD170740,277.857078,-10.79601,2016-05-05T04:52:50.114,346,3147.9,3197.4,/HD170740/BLUE_346/HD170740_w346_blue_20160505_O6.fits
HD170740,277.856616,-10.79631,2017-07-01T04:48:06.915,346,3615.5,3671.9,/HD170740/BLUE_346/HD170740_w346_blue_20170701_O25.fits
HD170740,277.857121,-10.79633,2014-09-16T02:24:27.335,346,3305.4,3357.2,/HD170740/BLUE_346/HD170740_w346_blue_20140916_O13.fits
HD170740,277.857078,-10.79601,2016-05-05T04:52:50.114,346,3453.5,3507.5,/HD170740/BLUE_346/HD170740_w346_blue_20160505_O19.fits
HD170740,277.857209,-10.79624,2015-04-24T09:31:42.298,346,3427.9,3481.5,/HD170740/BLUE_346/HD170740_w346_blue_20150424_O18.fits
HD170740,277.856616,-10.79631,2017-07-01T04:48:06.915,346,3281.9,3333.4,/HD170740/BLUE_346/HD170740_w346_blue_20170701_O12.fits
HD170740,277.857209,-10.79624,2015-04-24T09:31:42.298,346,3191.4,3241.5,/HD170740/BLUE_346/HD170740_w346_blue_20150424_O8.fits
HD170740,277.857078,-10.79601,2016-05-05T04:52:50.114,346,3353.3,3405.8,/HD170740/BLUE_346/HD170740_w346_blue_20160505_O15.fits
HD170740,277.857031,-10.79609,2016-06-12T06:22:20.393,346,3587.5,3643.4,/HD170740/BLUE_346/HD170740_w346_blue_20160612_O24.fits
HD170740,277.857031,-10.79609,2016-06-12T06:22:20.393,346,3191.3,3241.5,/HD170740/BLUE_346/HD170740_w346_blue_20160612_O8.fits
HD170740,277.857209,-10.79624,2015-04-24T09:31:42.298,346,3105.6,3154.5,/HD170740/BLUE_346/HD170740_w346_blue_20150424_O4.fits
HD170740,277.857078,-10.79601,2016-05-05T04:52:50.114,346,3258.8,3309.9,/HD170740/BLUE_346/HD170740_w346_blue_20160505_O11.fits
HD170740,277.857209,-10.79624,2015-04-24T09:31:42.298,346,3213.5,3264.0,/HD170740/BLUE_346/HD170740_w346_blue_20150424_O9.fits
HD170740,277.856616,-10.79631,2017-07-01T04:48:06.915,346,3702.3,3760.0,/HD170740/BLUE_346/HD170740_w346_blue_20170701_O28.fits
HD170740,277.857078,-10.79601,2016-05-05T04:52:50.114,346,3732.2,3790.3,/HD170740/BLUE_346/HD170740_w346_blue_20160505_O29.fits
HD170740,277.857031,-10.79609,2016-06-12T06:22:20.393,346,3824.8,3884.3,/HD170740/BLUE_346/HD170740_w346_blue_20160612_O32.fits
HD170740,277.856616,-10.79631,2017-07-01T04:48:06.915,346,3044.2,3092.2,/HD170740/BLUE_346/HD170740_w346_blue_20170701_O1.fits
HD170740,277.857078,-10.79601,2016-05-05T04:52:50.114,346,3672.9,3730.1,/HD170740/BLUE_346/HD170740_w346_blue_20160505_O27.fits
HD170740,277.857209,-10.79624,2015-04-24T09:31:42.298,346,3126.6,3175.8,/HD170740/BLUE_346/HD170740_w346_blue_20150424_O5.fits
HD170740,277.857121,-10.79633,2014-09-16T02:24:27.335,346,3762.6,3821.2,/HD170740/BLUE_346/HD170740_w346_blue_20140916_O30.fits
HD170740,277.857031,-10.79609,2016-06-12T06:22:20.393,346,3402.7,3455.9,/HD170740/BLUE_346/HD170740_w346_blue_20160612_O17.fits
HD170740,277.857121,-10.79633,2014-09-16T02:24:27.335,346,3169.4,3219.3,/HD170740/BLUE_346/HD170740_w346_blue_20140916_O7.fits
HD170740,277.856616,-10.79631,2017-07-01T04:48:06.915,346,3793.4,3852.4,/HD170740/BLUE_346/HD170740_w346_blue_20170701_O31.fits
HD170740,277.857121,-10.79633,2014-09-16T02:24:27.335,346,3587.5,3643.4,/HD170740/BLUE_346/HD170740_w346_blue_20140916_O24.fits
HD170740,277.857121,-10.79633,2014-09-16T02:24:27.335,346,3258.8,3310.0,/HD170740/BLUE_346/HD170740_w346_blue_20140916_O11.fits
HD170740,277.857031,-10.79609,2016-06-12T06:22:20.393,346,3532.6,3587.8,/HD170740/BLUE_346/HD170740_w346_blue_20160612_O22.fits
HD170740,277.857078,-10.79601,2016-05-05T04:52:50.114,346,3044.2,3092.2,/HD170740/BLUE_346/HD170740_w346_blue_20160505_O1.fits
HD170740,277.857031,-10.79609,2016-06-12T06:22:20.393,346,3353.3,3405.8,/HD170740/BLUE_346/HD170740_w346_blue_20160612_O15.fits
HD170740,277.857078,-10.79601,2016-05-05T04:52:50.114,346,3169.4,3219.3,/HD170740/BLUE_346/HD170740_w346_blue_20160505_O7.fits
HD170740,277.857078,-10.79601,2016-05-05T04:52:50.114,346,3281.9,3333.4,/HD170740/BLUE_346/HD170740_w346_blue_20160505_O12.fits
HD170740,277.857209,-10.79624,2015-04-24T09:31:42.298,346,3377.9,3430.7,/HD170740/BLUE_346/HD170740_w346_blue_20150424_O16.fits
HD170740,277.857209,-10.79624,2015-04-24T09:31:42.298,346,3258.8,3310.0,/HD170740/BLUE_346/HD170740_w346_blue_20150424_O11.fits
HD170740,277.856616,-10.79631,2017-07-01T04:48:06.915,346,3532.7,3587.8,/HD170740/BLUE_346/HD170740_w346_blue_20170701_O22.fits
HD170740,277.857078,-10.79601,2016-05-05T04:52:50.114,346,3213.5,3264.0,/HD170740/BLUE_346/HD170740_w346_blue_20160505_O9.fits
HD170740,277.857121,-10.79633,2014-09-16T02:24:27.335,346,3559.8,3615.4,/HD170740/BLUE_346/HD170740_w346_blue_20140916_O23.fits
HD170740,277.857031,-10.79609,2016-06-12T06:22:20.393,346,3213.5,3264.0,/HD170740/BLUE_346/HD170740_w346_blue_20160612_O9.fits
